MoleculeId,PredictedProbability
1872,0.538508
1873,0.540904
1874,0.547724
1875,0.542459
1876,0.546881
1877,0.546337
1878,0.544540
1879,0.540733
1880,0.543788
1881,0.550984
1882,0.545432
1883,0.545428
1884,0.539358
1885,0.540105
1886,0.543618
1887,0.539013
1888,0.539438
1889,0.541389
1890,0.545403
1891,0.545002
1892,0.542657
1893,0.543225
1894,0.544198
1895,0.543388
1896,0.544036
1897,0.542026
1898,0.542542
1899,0.547405
1900,0.540142
1901,0.546119
1902,0.542495
1903,0.542719
1904,0.541666
1905,0.541515
1906,0.542579
1907,0.543170
1908,0.545576
1909,0.542294
1910,0.550858
1911,0.537705
1912,0.546600
1913,0.544385
1914,0.542537
1915,0.542584
1916,0.544776
1917,0.542413
1918,0.542340
1919,0.541954
1920,0.542987
1921,0.545820
1922,0.545201
1923,0.543390
1924,0.540896
1925,0.539740
1926,0.541833
1927,0.541464
1928,0.542251
1929,0.540966
1930,0.544493
1931,0.546660
1932,0.546882
1933,0.543679
1934,0.544472
1935,0.541581
1936,0.539936
1937,0.543882
1938,0.539510
1939,0.540789
1940,0.543925
1941,0.542673
1942,0.546084
1943,0.541419
1944,0.541605
1945,0.542006
1946,0.545759
1947,0.540400
1948,0.541955
1949,0.540302
1950,0.539435
1951,0.543794
1952,0.544579
1953,0.546881
1954,0.541681
1955,0.544104
1956,0.545026
1957,0.541239
1958,0.542395
1959,0.537620
1960,0.542212
1961,0.544842
1962,0.547549
1963,0.545468
1964,0.544522
1965,0.541188
1966,0.542199
1967,0.547626
1968,0.546278
1969,0.544935
1970,0.541102
1971,0.540191
1972,0.543386
1973,0.542256
1974,0.541894
1975,0.547854
1976,0.542575
1977,0.542947
1978,0.545438
1979,0.542750
1980,0.545840
1981,0.540610
1982,0.540799
1983,0.541033
1984,0.540622
1985,0.540010
1986,0.539854
1987,0.540565
1988,0.544831
1989,0.540078
1990,0.545391
1991,0.545367
1992,0.544176
1993,0.543400
1994,0.542037
1995,0.542728
1996,0.543870
1997,0.540644
1998,0.546450
1999,0.548396
2000,0.543795
2001,0.542044
2002,0.546940
2003,0.539884
2004,0.540759
2005,0.542133
2006,0.542752
2007,0.541498
2008,0.542156
2009,0.544169
2010,0.546447
2011,0.547789
2012,0.540803
2013,0.544547
2014,0.542885
2015,0.539629
2016,0.540778
2017,0.547368
2018,0.547934
2019,0.545114
2020,0.546363
2021,0.542498
2022,0.542344
2023,0.542575
2024,0.547415
2025,0.544977
2026,0.544980
2027,0.542198
2028,0.543300
2029,0.544259
2030,0.541586
2031,0.542683
2032,0.540895
2033,0.544912
2034,0.539257
2035,0.541981
2036,0.545205
2037,0.540822
2038,0.543799
2039,0.544659
2040,0.546047
2041,0.539289
2042,0.543782
2043,0.542055
2044,0.545948
2045,0.541541
2046,0.540577
2047,0.540713
2048,0.541690
2049,0.544202
2050,0.545847
2051,0.543774
2052,0.547575
2053,0.545923
2054,0.541549
2055,0.541057
2056,0.544729
2057,0.543946
2058,0.542157
2059,0.540629
2060,0.540059
2061,0.544449
2062,0.540343
2063,0.544973
2064,0.544213
2065,0.542829
2066,0.545959
2067,0.544483
2068,0.544825
2069,0.545806
2070,0.545525
2071,0.540206
2072,0.541034
2073,0.548084
2074,0.546810
2075,0.541683
2076,0.547377
2077,0.539125
2078,0.542485
2079,0.542394
2080,0.543722
2081,0.542283
2082,0.544221
2083,0.540083
2084,0.540764
2085,0.545694
2086,0.543298
2087,0.543046
2088,0.544661
2089,0.545488
2090,0.544857
2091,0.541974
2092,0.545919
2093,0.538398
2094,0.545309
2095,0.541064
2096,0.543844
2097,0.544678
2098,0.542033
2099,0.547658
2100,0.540346
2101,0.546127
2102,0.542789
2103,0.541991
2104,0.541427
2105,0.548189
2106,0.543939
2107,0.540696
2108,0.540863
2109,0.540102
2110,0.542573
2111,0.543919
2112,0.542112
2113,0.541941
2114,0.541113
2115,0.542315
2116,0.541811
2117,0.543635
2118,0.547190
2119,0.540925
2120,0.543306
2121,0.541262
2122,0.543151
2123,0.541602
2124,0.541540
2125,0.544081
2126,0.543793
2127,0.540276
2128,0.541710
2129,0.546948
2130,0.543844
2131,0.545098
2132,0.546077
2133,0.542382
2134,0.543186
2135,0.544190
2136,0.541168
2137,0.543895
2138,0.548171
2139,0.541050
2140,0.548803
2141,0.547037
2142,0.542948
2143,0.542144
2144,0.547673
2145,0.539764
2146,0.543594
2147,0.546073
2148,0.542406
2149,0.540824
2150,0.549377
2151,0.544457
2152,0.541800
2153,0.541865
2154,0.546763
2155,0.546529
2156,0.547741
2157,0.541515
2158,0.542708
2159,0.545383
2160,0.541695
2161,0.543647
2162,0.541156
2163,0.544251
2164,0.541813
2165,0.545208
2166,0.541736
2167,0.543713
2168,0.544752
2169,0.540554
2170,0.540013
2171,0.540764
2172,0.542831
2173,0.546818
2174,0.546134
2175,0.545498
2176,0.542204
2177,0.541381
2178,0.541764
2179,0.543595
2180,0.544681
2181,0.544931
2182,0.541222
2183,0.542293
2184,0.542656
2185,0.542283
2186,0.546233
2187,0.540284
2188,0.545513
2189,0.547011
2190,0.540776
2191,0.548931
2192,0.540426
2193,0.540857
2194,0.542286
2195,0.539523
2196,0.542543
2197,0.543896
2198,0.541731
2199,0.545073
2200,0.540479
2201,0.545722
2202,0.539786
2203,0.546577
2204,0.546049
2205,0.544900
2206,0.545816
2207,0.539357
2208,0.542077
2209,0.539733
2210,0.540671
2211,0.546960
2212,0.544669
2213,0.540921
2214,0.539579
2215,0.541024
2216,0.543103
2217,0.540859
2218,0.549461
2219,0.542117
2220,0.540008
2221,0.542979
2222,0.541481
2223,0.542986
2224,0.548175
2225,0.543632
2226,0.543367
2227,0.549730
2228,0.542689
2229,0.542794
2230,0.543971
2231,0.542095
2232,0.544388
2233,0.541658
2234,0.541734
2235,0.541399
2236,0.544891
2237,0.546498
2238,0.541899
2239,0.541386
2240,0.543380
2241,0.540777
2242,0.541985
2243,0.540798
2244,0.544062
2245,0.539979
2246,0.539841
2247,0.546173
2248,0.540490
2249,0.547000
2250,0.540754
2251,0.543085
2252,0.544532
2253,0.542417
2254,0.544451
2255,0.544201
2256,0.545064
2257,0.545594
2258,0.539922
2259,0.546262
2260,0.542611
2261,0.542676
2262,0.541404
2263,0.543561
2264,0.543807
2265,0.544942
2266,0.544202
2267,0.545070
2268,0.543095
2269,0.540750
2270,0.539217
2271,0.540167
2272,0.539690
2273,0.539815
2274,0.541535
2275,0.545103
2276,0.542819
2277,0.542730
2278,0.543607
2279,0.539763
2280,0.543634
2281,0.550624
2282,0.547087
2283,0.542011
2284,0.542445
2285,0.549334
2286,0.542492
2287,0.545651
2288,0.542720
2289,0.540640
2290,0.542944
2291,0.540483
2292,0.543500
2293,0.539269
2294,0.541873
2295,0.546613
2296,0.540139
2297,0.543755
2298,0.541841
2299,0.546867
2300,0.541773
2301,0.546219
2302,0.544254
2303,0.542192
2304,0.549148
2305,0.542431
2306,0.540792
2307,0.544678
2308,0.542839
2309,0.543326
2310,0.542267
2311,0.541220
2312,0.548716
2313,0.539103
2314,0.545448
2315,0.542962
2316,0.539022
2317,0.542851
2318,0.548958
2319,0.542320
2320,0.542662
2321,0.542831
2322,0.543958
2323,0.537639
2324,0.541100
2325,0.545491
2326,0.543149
2327,0.540371
2328,0.541492
2329,0.540245
2330,0.541998
2331,0.545111
2332,0.544389
2333,0.539562
2334,0.539076
2335,0.540568
2336,0.538782
2337,0.541254
2338,0.544677
2339,0.542230
2340,0.542674
2341,0.540398
2342,0.540612
2343,0.540658
2344,0.541133
2345,0.543110
2346,0.543015
2347,0.545110
2348,0.539103
2349,0.540113
2350,0.545102
2351,0.547177
2352,0.540498
2353,0.548310
2354,0.541806
2355,0.546781
2356,0.544163
2357,0.544668
2358,0.542609
2359,0.541088
2360,0.545029
2361,0.539529
2362,0.540886
2363,0.546437
2364,0.544377
2365,0.544336
2366,0.543479
2367,0.541432
2368,0.543863
2369,0.543958
2370,0.542618
2371,0.545902
2372,0.542901
2373,0.539243
2374,0.541330
2375,0.541927
2376,0.544449
2377,0.548708
2378,0.544990
2379,0.541512
2380,0.547268
2381,0.544554
2382,0.540975
2383,0.545836
2384,0.543347
2385,0.544952
2386,0.545222
2387,0.546316
2388,0.548040
2389,0.543931
2390,0.544156
2391,0.546470
2392,0.540819
2393,0.546804
2394,0.539480
2395,0.545592
2396,0.542939
2397,0.543796
2398,0.542337
2399,0.545174
2400,0.541475
2401,0.544202
2402,0.542440
2403,0.544540
2404,0.541373
2405,0.542354
2406,0.543490
2407,0.540665
2408,0.548333
2409,0.540981
2410,0.543539
2411,0.543576
2412,0.544005
2413,0.541745
2414,0.544201
2415,0.544953
2416,0.540537
2417,0.545194
2418,0.541800
2419,0.543276
2420,0.542340
2421,0.548484
2422,0.540990
2423,0.545631
2424,0.544456
2425,0.549670
2426,0.544322
2427,0.545013
2428,0.550043
2429,0.541008
2430,0.543880
2431,0.542341
2432,0.545654
2433,0.541126
2434,0.542376
2435,0.543592
2436,0.543029
2437,0.541615
2438,0.544269
2439,0.543368
2440,0.543076
2441,0.542049
2442,0.543969
2443,0.548360
2444,0.543008
2445,0.540039
2446,0.543253
2447,0.540567
2448,0.544954
2449,0.541173
2450,0.547762
2451,0.544309
2452,0.542617
2453,0.540655
2454,0.543107
2455,0.550862
2456,0.541630
2457,0.542288
2458,0.545395
2459,0.542480
2460,0.547317
2461,0.543211
2462,0.543208
2463,0.540814
2464,0.540693
2465,0.545325
2466,0.540702
2467,0.544740
2468,0.545134
2469,0.540357
2470,0.542894
2471,0.546668
2472,0.546855
2473,0.544128
2474,0.542263
2475,0.545691
2476,0.539140
2477,0.539536
2478,0.539441
2479,0.542195
2480,0.544294
2481,0.543408
2482,0.540810
2483,0.540711
2484,0.545310
2485,0.540782
2486,0.545030
2487,0.544818
2488,0.540138
2489,0.546452
2490,0.547150
2491,0.541226
2492,0.541889
2493,0.539291
2494,0.540744
2495,0.546452
2496,0.543806
2497,0.547428
2498,0.542562
2499,0.542563
2500,0.543011
2501,0.541824
