MoleculeId,PredictedProbability
1872,0.979382
1873,0.065197
1874,0.004327
1875,0.008852
1876,0.979246
1877,0.002651
1878,0.013724
1879,0.978973
1880,0.979440
1881,0.008975
1882,0.008305
1883,0.979290
1884,0.003285
1885,0.979429
1886,0.697742
1887,0.387735
1888,0.979436
1889,0.979440
1890,0.003530
1891,0.979423
1892,0.003194
1893,0.020278
1894,0.002625
1895,0.012061
1896,0.979003
1897,0.979439
1898,0.902411
1899,0.979360
1900,0.007183
1901,0.979440
1902,0.977831
1903,0.967848
1904,0.002727
1905,0.002715
1906,0.027717
1907,0.978670
1908,0.011720
1909,0.979440
1910,0.979326
1911,0.978681
1912,0.979440
1913,0.003183
1914,0.979438
1915,0.977894
1916,0.015345
1917,0.003237
1918,0.002672
1919,0.979423
1920,0.012415
1921,0.979437
1922,0.977030
1923,0.004307
1924,0.183721
1925,0.978025
1926,0.972459
1927,0.004230
1928,0.979439
1929,0.043598
1930,0.004896
1931,0.004172
1932,0.011504
1933,0.011309
1934,0.979440
1935,0.002744
1936,0.002920
1937,0.847596
1938,0.979433
1939,0.546483
1940,0.952676
1941,0.979439
1942,0.979440
1943,0.974973
1944,0.008737
1945,0.971210
1946,0.002603
1947,0.003474
1948,0.898123
1949,0.002732
1950,0.977443
1951,0.979438
1952,0.004731
1953,0.979440
1954,0.002719
1955,0.961931
1956,0.004733
1957,0.003053
1958,0.002781
1959,0.979440
1960,0.979440
1961,0.942065
1962,0.970625
1963,0.002654
1964,0.946464
1965,0.968686
1966,0.003587
1967,0.979440
1968,0.979114
1969,0.979438
1970,0.003416
1971,0.979430
1972,0.977877
1973,0.979191
1974,0.015966
1975,0.979439
1976,0.979440
1977,0.967058
1978,0.979440
1979,0.011289
1980,0.979407
1981,0.979429
1982,0.019308
1983,0.979313
1984,0.085078
1985,0.003751
1986,0.979438
1987,0.977863
1988,0.002958
1989,0.979440
1990,0.978065
1991,0.008199
1992,0.979439
1993,0.979440
1994,0.003011
1995,0.004789
1996,0.979440
1997,0.979434
1998,0.979405
1999,0.956616
2000,0.014107
2001,0.014325
2002,0.979440
2003,0.979439
2004,0.979434
2005,0.979418
2006,0.005422
2007,0.002623
2008,0.979440
2009,0.009024
2010,0.002728
2011,0.004250
2012,0.090174
2013,0.979412
2014,0.977465
2015,0.979440
2016,0.979419
2017,0.005153
2018,0.979289
2019,0.978608
2020,0.979435
2021,0.972151
2022,0.979375
2023,0.864716
2024,0.017149
2025,0.003633
2026,0.002693
2027,0.015082
2028,0.008911
2029,0.872432
2030,0.979437
2031,0.022904
2032,0.975732
2033,0.003729
2034,0.023354
2035,0.979435
2036,0.979440
2037,0.002921
2038,0.014396
2039,0.004141
2040,0.979440
2041,0.026594
2042,0.002616
2043,0.978680
2044,0.002683
2045,0.969060
2046,0.003248
2047,0.979440
2048,0.979440
2049,0.008075
2050,0.015200
2051,0.019781
2052,0.979440
2053,0.979440
2054,0.003990
2055,0.002983
2056,0.213223
2057,0.979423
2058,0.979440
2059,0.033257
2060,0.786377
2061,0.021282
2062,0.979440
2063,0.979439
2064,0.002645
2065,0.005886
2066,0.007376
2067,0.006455
2068,0.019846
2069,0.979391
2070,0.979439
2071,0.002607
2072,0.002647
2073,0.322330
2074,0.979440
2075,0.024225
2076,0.979324
2077,0.002683
2078,0.979439
2079,0.979439
2080,0.979439
2081,0.979401
2082,0.011441
2083,0.978502
2084,0.979438
2085,0.002733
2086,0.003203
2087,0.002611
2088,0.962209
2089,0.979424
2090,0.019303
2091,0.005163
2092,0.978958
2093,0.002612
2094,0.979432
2095,0.979431
2096,0.004440
2097,0.979440
2098,0.975441
2099,0.979440
2100,0.979418
2101,0.979094
2102,0.004731
2103,0.979439
2104,0.342794
2105,0.979004
2106,0.277350
2107,0.979435
2108,0.979437
2109,0.979437
2110,0.979438
2111,0.010327
2112,0.007629
2113,0.975518
2114,0.002950
2115,0.979431
2116,0.676346
2117,0.979432
2118,0.010317
2119,0.003324
2120,0.979421
2121,0.979418
2122,0.979439
2123,0.965756
2124,0.002720
2125,0.979436
2126,0.004911
2127,0.979440
2128,0.979434
2129,0.979440
2130,0.014424
2131,0.979440
2132,0.012193
2133,0.041703
2134,0.003026
2135,0.977222
2136,0.004169
2137,0.971099
2138,0.979440
2139,0.979440
2140,0.023025
2141,0.002723
2142,0.978724
2143,0.979063
2144,0.011446
2145,0.978322
2146,0.978971
2147,0.979437
2148,0.010738
2149,0.013512
2150,0.979090
2151,0.004719
2152,0.002625
2153,0.004515
2154,0.979440
2155,0.864719
2156,0.011569
2157,0.017903
2158,0.773462
2159,0.972622
2160,0.979440
2161,0.978939
2162,0.979439
2163,0.979422
2164,0.979440
2165,0.979171
2166,0.956395
2167,0.979433
2168,0.002880
2169,0.011085
2170,0.979393
2171,0.103525
2172,0.979440
2173,0.002627
2174,0.005849
2175,0.012191
2176,0.014854
2177,0.003542
2178,0.002966
2179,0.948944
2180,0.979439
2181,0.979366
2182,0.970430
2183,0.979411
2184,0.014750
2185,0.979440
2186,0.030455
2187,0.003703
2188,0.979440
2189,0.007909
2190,0.019521
2191,0.009094
2192,0.978245
2193,0.968711
2194,0.819224
2195,0.008677
2196,0.006930
2197,0.003520
2198,0.003891
2199,0.016773
2200,0.977721
2201,0.979440
2202,0.015016
2203,0.004580
2204,0.925179
2205,0.004060
2206,0.004381
2207,0.007692
2208,0.979440
2209,0.005292
2210,0.002645
2211,0.979440
2212,0.979439
2213,0.979436
2214,0.978139
2215,0.979440
2216,0.979002
2217,0.979440
2218,0.978630
2219,0.967104
2220,0.979438
2221,0.027151
2222,0.978834
2223,0.979440
2224,0.016931
2225,0.967463
2226,0.979046
2227,0.975955
2228,0.979440
2229,0.002879
2230,0.979339
2231,0.979383
2232,0.010924
2233,0.979436
2234,0.004325
2235,0.003330
2236,0.005051
2237,0.003680
2238,0.183105
2239,0.979439
2240,0.955492
2241,0.979439
2242,0.979438
2243,0.014913
2244,0.979440
2245,0.979419
2246,0.283439
2247,0.017013
2248,0.084595
2249,0.979440
2250,0.979024
2251,0.898426
2252,0.003593
2253,0.979417
2254,0.068421
2255,0.003088
2256,0.910359
2257,0.004608
2258,0.978897
2259,0.979419
2260,0.976369
2261,0.979361
2262,0.002854
2263,0.026381
2264,0.017466
2265,0.979439
2266,0.979440
2267,0.014607
2268,0.979440
2269,0.005250
2270,0.024319
2271,0.978095
2272,0.002795
2273,0.979430
2274,0.010310
2275,0.979440
2276,0.979438
2277,0.256917
2278,0.978384
2279,0.032348
2280,0.010140
2281,0.979436
2282,0.002789
2283,0.008071
2284,0.010205
2285,0.004416
2286,0.002888
2287,0.004031
2288,0.979116
2289,0.979439
2290,0.031001
2291,0.979439
2292,0.003153
2293,0.979422
2294,0.844337
2295,0.979440
2296,0.007781
2297,0.979426
2298,0.014762
2299,0.006534
2300,0.959304
2301,0.976838
2302,0.979438
2303,0.007762
2304,0.977493
2305,0.979372
2306,0.979425
2307,0.970198
2308,0.979424
2309,0.979440
2310,0.979440
2311,0.002601
2312,0.979050
2313,0.979421
2314,0.979440
2315,0.003221
2316,0.978308
2317,0.012305
2318,0.682650
2319,0.979363
2320,0.003102
2321,0.979434
2322,0.979195
2323,0.013967
2324,0.979432
2325,0.002737
2326,0.021468
2327,0.979439
2328,0.979440
2329,0.014930
2330,0.002716
2331,0.004131
2332,0.005009
2333,0.978877
2334,0.036119
2335,0.018634
2336,0.979440
2337,0.003345
2338,0.979399
2339,0.006634
2340,0.979330
2341,0.979440
2342,0.979344
2343,0.979434
2344,0.977428
2345,0.853124
2346,0.015138
2347,0.949090
2348,0.030470
2349,0.026454
2350,0.007180
2351,0.979172
2352,0.002669
2353,0.002874
2354,0.002617
2355,0.456140
2356,0.908107
2357,0.979440
2358,0.002888
2359,0.979440
2360,0.006742
2361,0.979258
2362,0.002714
2363,0.110243
2364,0.927947
2365,0.880331
2366,0.979440
2367,0.979090
2368,0.002861
2369,0.973419
2370,0.978629
2371,0.978156
2372,0.979422
2373,0.003294
2374,0.002636
2375,0.022079
2376,0.979440
2377,0.007433
2378,0.024144
2379,0.003881
2380,0.979359
2381,0.022196
2382,0.003246
2383,0.979439
2384,0.029176
2385,0.007536
2386,0.979438
2387,0.979436
2388,0.002676
2389,0.979440
2390,0.003252
2391,0.979440
2392,0.003892
2393,0.979440
2394,0.979104
2395,0.005141
2396,0.979417
2397,0.007991
2398,0.003053
2399,0.979374
2400,0.979436
2401,0.978341
2402,0.003153
2403,0.607815
2404,0.979439
2405,0.979439
2406,0.979438
2407,0.979417
2408,0.979431
2409,0.979440
2410,0.842171
2411,0.978980
2412,0.004972
2413,0.979295
2414,0.012940
2415,0.003731
2416,0.979438
2417,0.979405
2418,0.979437
2419,0.002624
2420,0.002740
2421,0.013999
2422,0.002607
2423,0.979420
2424,0.979440
2425,0.977566
2426,0.979186
2427,0.017486
2428,0.979440
2429,0.965825
2430,0.979440
2431,0.060057
2432,0.242158
2433,0.003140
2434,0.744550
2435,0.002611
2436,0.979399
2437,0.002633
2438,0.020320
2439,0.979440
2440,0.979440
2441,0.979440
2442,0.024030
2443,0.003662
2444,0.978593
2445,0.979439
2446,0.004875
2447,0.979440
2448,0.002610
2449,0.014549
2450,0.003665
2451,0.002621
2452,0.024834
2453,0.003665
2454,0.028670
2455,0.003460
2456,0.003295
2457,0.979313
2458,0.024554
2459,0.008249
2460,0.979440
2461,0.979370
2462,0.979432
2463,0.979440
2464,0.979440
2465,0.979186
2466,0.979434
2467,0.979438
2468,0.002824
2469,0.978821
2470,0.020315
2471,0.979440
2472,0.074115
2473,0.979436
2474,0.279378
2475,0.956152
2476,0.979382
2477,0.017706
2478,0.006297
2479,0.979410
2480,0.977730
2481,0.003692
2482,0.979374
2483,0.024025
2484,0.003991
2485,0.021148
2486,0.979439
2487,0.017769
2488,0.002744
2489,0.052421
2490,0.978694
2491,0.979440
2492,0.979440
2493,0.979418
2494,0.008608
2495,0.977518
2496,0.002653
2497,0.911828
2498,0.002727
2499,0.979380
2500,0.978892
2501,0.968119
