MoleculeId,PredictedProbability
1872,0.756341
1873,0.116677
1874,0.139745
1875,0.170870
1876,0.942916
1877,0.097936
1878,0.055658
1879,0.930262
1880,0.141797
1881,0.806092
1882,0.219563
1883,0.845680
1884,0.081115
1885,0.833754
1886,0.274539
1887,0.717012
1888,0.927004
1889,0.835630
1890,0.144431
1891,0.849503
1892,0.770594
1893,0.584138
1894,0.525737
1895,0.539829
1896,0.913672
1897,0.879835
1898,0.666783
1899,0.932918
1900,0.068370
1901,0.961074
1902,0.823968
1903,0.226310
1904,0.068029
1905,0.056637
1906,0.101170
1907,0.534388
1908,0.335770
1909,0.935230
1910,0.541556
1911,0.099191
1912,0.899573
1913,0.095266
1914,0.817957
1915,0.819571
1916,0.101678
1917,0.173690
1918,0.074868
1919,0.809223
1920,0.841202
1921,0.958688
1922,0.237039
1923,0.180975
1924,0.234107
1925,0.650515
1926,0.905039
1927,0.316703
1928,0.792421
1929,0.765166
1930,0.073846
1931,0.101764
1932,0.136326
1933,0.221905
1934,0.878501
1935,0.068718
1936,0.064205
1937,0.642104
1938,0.924667
1939,0.629911
1940,0.519857
1941,0.850887
1942,0.955572
1943,0.328475
1944,0.446889
1945,0.277705
1946,0.137116
1947,0.156004
1948,0.907916
1949,0.057911
1950,0.831211
1951,0.922521
1952,0.084556
1953,0.901820
1954,0.269747
1955,0.847335
1956,0.095351
1957,0.073663
1958,0.489649
1959,0.665230
1960,0.946531
1961,0.096137
1962,0.056094
1963,0.223026
1964,0.771784
1965,0.645755
1966,0.410903
1967,0.912792
1968,0.655295
1969,0.840390
1970,0.113929
1971,0.905582
1972,0.313828
1973,0.467828
1974,0.113476
1975,0.935434
1976,0.811816
1977,0.193826
1978,0.479051
1979,0.056954
1980,0.834526
1981,0.670697
1982,0.076492
1983,0.115075
1984,0.058971
1985,0.086235
1986,0.930431
1987,0.517685
1988,0.257551
1989,0.915647
1990,0.456364
1991,0.427445
1992,0.941665
1993,0.944090
1994,0.599422
1995,0.163639
1996,0.950295
1997,0.901770
1998,0.938049
1999,0.713168
2000,0.755315
2001,0.341677
2002,0.901181
2003,0.828728
2004,0.893951
2005,0.741926
2006,0.056019
2007,0.073342
2008,0.924707
2009,0.091445
2010,0.145731
2011,0.123842
2012,0.475423
2013,0.899021
2014,0.932864
2015,0.718502
2016,0.781508
2017,0.734806
2018,0.551944
2019,0.904267
2020,0.961737
2021,0.270102
2022,0.441498
2023,0.583307
2024,0.300878
2025,0.346766
2026,0.093502
2027,0.061518
2028,0.459752
2029,0.114318
2030,0.947928
2031,0.214182
2032,0.885900
2033,0.262012
2034,0.067279
2035,0.947269
2036,0.862787
2037,0.060285
2038,0.137547
2039,0.247521
2040,0.946887
2041,0.090942
2042,0.809350
2043,0.420012
2044,0.072744
2045,0.062608
2046,0.860124
2047,0.887552
2048,0.950265
2049,0.086100
2050,0.112042
2051,0.103292
2052,0.960774
2053,0.602081
2054,0.678488
2055,0.759379
2056,0.843600
2057,0.871804
2058,0.918182
2059,0.906935
2060,0.640603
2061,0.204360
2062,0.957427
2063,0.882248
2064,0.171773
2065,0.079736
2066,0.895554
2067,0.817702
2068,0.831023
2069,0.865314
2070,0.937337
2071,0.073284
2072,0.216806
2073,0.473418
2074,0.896879
2075,0.472384
2076,0.940840
2077,0.057688
2078,0.812060
2079,0.898012
2080,0.941703
2081,0.926963
2082,0.184327
2083,0.879536
2084,0.878035
2085,0.091259
2086,0.532961
2087,0.097754
2088,0.582324
2089,0.803267
2090,0.085102
2091,0.089357
2092,0.802186
2093,0.061552
2094,0.645322
2095,0.923224
2096,0.325367
2097,0.912818
2098,0.860244
2099,0.868402
2100,0.783381
2101,0.924455
2102,0.217465
2103,0.504729
2104,0.945795
2105,0.942853
2106,0.076481
2107,0.910494
2108,0.922109
2109,0.863119
2110,0.360461
2111,0.365849
2112,0.414173
2113,0.831254
2114,0.216116
2115,0.299642
2116,0.168519
2117,0.884989
2118,0.056301
2119,0.080598
2120,0.925953
2121,0.678103
2122,0.911599
2123,0.872431
2124,0.259867
2125,0.929407
2126,0.155798
2127,0.896258
2128,0.692815
2129,0.903340
2130,0.645755
2131,0.854805
2132,0.461227
2133,0.061194
2134,0.114298
2135,0.893846
2136,0.225790
2137,0.177795
2138,0.960833
2139,0.922375
2140,0.078281
2141,0.160757
2142,0.680463
2143,0.876535
2144,0.202805
2145,0.063668
2146,0.747549
2147,0.938870
2148,0.750036
2149,0.504724
2150,0.741390
2151,0.490712
2152,0.434074
2153,0.752722
2154,0.810131
2155,0.858071
2156,0.098597
2157,0.083550
2158,0.226841
2159,0.908910
2160,0.911848
2161,0.748216
2162,0.948762
2163,0.430863
2164,0.917393
2165,0.911204
2166,0.701978
2167,0.405332
2168,0.270997
2169,0.056014
2170,0.752037
2171,0.923730
2172,0.817447
2173,0.761024
2174,0.096668
2175,0.075875
2176,0.770516
2177,0.566701
2178,0.082660
2179,0.744531
2180,0.789895
2181,0.903366
2182,0.926519
2183,0.582156
2184,0.063595
2185,0.727227
2186,0.277842
2187,0.062508
2188,0.883796
2189,0.340778
2190,0.895141
2191,0.133694
2192,0.198033
2193,0.559145
2194,0.139628
2195,0.076904
2196,0.298496
2197,0.205683
2198,0.095267
2199,0.904577
2200,0.881121
2201,0.586061
2202,0.849279
2203,0.392322
2204,0.535261
2205,0.087609
2206,0.198075
2207,0.113576
2208,0.922193
2209,0.088442
2210,0.055386
2211,0.951187
2212,0.653654
2213,0.874357
2214,0.479753
2215,0.741590
2216,0.411854
2217,0.924226
2218,0.578260
2219,0.825653
2220,0.916204
2221,0.084019
2222,0.731598
2223,0.903998
2224,0.137040
2225,0.117266
2226,0.439826
2227,0.789288
2228,0.892920
2229,0.098016
2230,0.885004
2231,0.880302
2232,0.053067
2233,0.870212
2234,0.486808
2235,0.445408
2236,0.072700
2237,0.100553
2238,0.317148
2239,0.891250
2240,0.092196
2241,0.948866
2242,0.773255
2243,0.651414
2244,0.939397
2245,0.782363
2246,0.353146
2247,0.578239
2248,0.102315
2249,0.864572
2250,0.145800
2251,0.406385
2252,0.072125
2253,0.565141
2254,0.662907
2255,0.147927
2256,0.773982
2257,0.057073
2258,0.741921
2259,0.498407
2260,0.856516
2261,0.835305
2262,0.061949
2263,0.129355
2264,0.205334
2265,0.955757
2266,0.952057
2267,0.460604
2268,0.951969
2269,0.065986
2270,0.091727
2271,0.887654
2272,0.067540
2273,0.281916
2274,0.230207
2275,0.879697
2276,0.922934
2277,0.059790
2278,0.276376
2279,0.450386
2280,0.085890
2281,0.916220
2282,0.593985
2283,0.569333
2284,0.106841
2285,0.915749
2286,0.613780
2287,0.066141
2288,0.924082
2289,0.920430
2290,0.848692
2291,0.842299
2292,0.090271
2293,0.886605
2294,0.571736
2295,0.938814
2296,0.060543
2297,0.773541
2298,0.838802
2299,0.760136
2300,0.882875
2301,0.167877
2302,0.956502
2303,0.917449
2304,0.234755
2305,0.744298
2306,0.929535
2307,0.908750
2308,0.899782
2309,0.965978
2310,0.891768
2311,0.513619
2312,0.945401
2313,0.851967
2314,0.934235
2315,0.257884
2316,0.657765
2317,0.057143
2318,0.443626
2319,0.867311
2320,0.140568
2321,0.926753
2322,0.391692
2323,0.076801
2324,0.925837
2325,0.065183
2326,0.181580
2327,0.887309
2328,0.928219
2329,0.124730
2330,0.071703
2331,0.212544
2332,0.130436
2333,0.509608
2334,0.070897
2335,0.092085
2336,0.925844
2337,0.086677
2338,0.923559
2339,0.493721
2340,0.822691
2341,0.929500
2342,0.948768
2343,0.914557
2344,0.270844
2345,0.935902
2346,0.834760
2347,0.372866
2348,0.442953
2349,0.494141
2350,0.074012
2351,0.938567
2352,0.125914
2353,0.328707
2354,0.335083
2355,0.570404
2356,0.074400
2357,0.721838
2358,0.094951
2359,0.942825
2360,0.662633
2361,0.674221
2362,0.193063
2363,0.847814
2364,0.081796
2365,0.548473
2366,0.934602
2367,0.824777
2368,0.341377
2369,0.860543
2370,0.799368
2371,0.827083
2372,0.929828
2373,0.065316
2374,0.256371
2375,0.878089
2376,0.956951
2377,0.238056
2378,0.215945
2379,0.080236
2380,0.916957
2381,0.056252
2382,0.136994
2383,0.949801
2384,0.224382
2385,0.210063
2386,0.745614
2387,0.758287
2388,0.746053
2389,0.786023
2390,0.316035
2391,0.962193
2392,0.462144
2393,0.897058
2394,0.731702
2395,0.069841
2396,0.827351
2397,0.059111
2398,0.129702
2399,0.957219
2400,0.370063
2401,0.287068
2402,0.319165
2403,0.853915
2404,0.866773
2405,0.848333
2406,0.916438
2407,0.154454
2408,0.961677
2409,0.944936
2410,0.542155
2411,0.750098
2412,0.380225
2413,0.530599
2414,0.083963
2415,0.174020
2416,0.716266
2417,0.924755
2418,0.515474
2419,0.076584
2420,0.133228
2421,0.064507
2422,0.062815
2423,0.182939
2424,0.957657
2425,0.773033
2426,0.772643
2427,0.156459
2428,0.931519
2429,0.670300
2430,0.898750
2431,0.503822
2432,0.248564
2433,0.861885
2434,0.225894
2435,0.087238
2436,0.772362
2437,0.097554
2438,0.154999
2439,0.797385
2440,0.935517
2441,0.957390
2442,0.340340
2443,0.110209
2444,0.784855
2445,0.810795
2446,0.919418
2447,0.727595
2448,0.074392
2449,0.310282
2450,0.127429
2451,0.185741
2452,0.153106
2453,0.223899
2454,0.852473
2455,0.055984
2456,0.080553
2457,0.356897
2458,0.263400
2459,0.069325
2460,0.950154
2461,0.585980
2462,0.769032
2463,0.923291
2464,0.723776
2465,0.911315
2466,0.909026
2467,0.787473
2468,0.140581
2469,0.779621
2470,0.537903
2471,0.957726
2472,0.318711
2473,0.914284
2474,0.230962
2475,0.102008
2476,0.881176
2477,0.070590
2478,0.101605
2479,0.653210
2480,0.883292
2481,0.206401
2482,0.808902
2483,0.089447
2484,0.379030
2485,0.141123
2486,0.952529
2487,0.084240
2488,0.080384
2489,0.846287
2490,0.713263
2491,0.267160
2492,0.834293
2493,0.893361
2494,0.148738
2495,0.920954
2496,0.086405
2497,0.660913
2498,0.305049
2499,0.931354
2500,0.892883
2501,0.063820
